z1,z2,z3,z4,z5,z6,z7,z8,z9
0.023000000044703484,0.022249999921768904,0.023000000044703484,0.022733333334326745,0.021684210649446437,0.01991304350288018,0.017888889096125408,0.015838709840130423,0.01411428584584168
0.02199999988079071,0.02199999988079071,0.022727272727272728,0.022400000194708506,0.021315789585442918,0.019565217480387375,0.017666666630517552,0.01561290338154762,0.014057143005941596
0.020999999716877937,0.020749999675899744,0.02190909111364321,0.02153333357224862,0.020631579143044195,0.019260869644906208,0.017481481414978153,0.015677419280813586,0.014314285905233452
0.01899999938905239,0.01924999989569187,0.020090909251435238,0.020200000144541264,0.019894737064054136,0.018826087086420994,0.017481481449471578,0.015999999888721975,0.01485714287097965
0.017000000923871994,0.017124999896623194,0.018000000071796505,0.01860000000645717,0.018789473872043584,0.01847826106392819,0.017555555604674197,0.016580645055059465,0.015742857195436954
0.014999999664723873,0.014625000301748514,0.015909090807492084,0.016866666575272877,0.01752631591730996,0.01800000019695448,0.01781481494092279,0.017354838760389436,0.016857142985931464
0.012000000104308128,0.012375000049360096,0.013818181966516104,0.015133333144088585,0.016368421088708073,0.017434782753496067,0.018111111320279264,0.018290322814737598,0.018085714243352414
0.009999999776482582,0.01049999997485429,0.011909091083163565,0.013599999931951363,0.01536842097381228,0.017043478382022484,0.018333333613419975,0.01916129039900918,0.01945714285331113
0.008999999612569809,0.009250000002793968,0.01045454547486522,0.012399999983608722,0.014684210580430533,0.016782608814537525,0.018592592639227707,0.01993548392408317,0.02074285734977041
0.00800000037997961,0.008625000016763806,0.009818181649527767,0.011800000009437402,0.014315789663477949,0.016739130465556747,0.018888888811623608,0.02067741952956684,0.021885714413864273
